,sensor_id,latency
92,humidity,0.078217
93,temperature,0.101336
94,pressure,0.077952
95,humidity,0.164751
96,temperature,0.118336
97,pressure,0.078242
98,humidity,0.182019
99,temperature,0.238528
100,pressure,0.152419
101,humidity,0.078126
102,temperature,0.154074
103,pressure,0.079461
104,humidity,0.114587
105,temperature,0.274131
106,pressure,0.186561
107,humidity,0.075055
108,temperature,0.086495
109,pressure,0.074963
110,humidity,0.076047
111,temperature,0.107203
112,pressure,0.076534
113,humidity,0.0763
114,temperature,0.121092
115,pressure,0.076228
116,humidity,0.184268
117,temperature,0.138273
118,pressure,0.077974
119,humidity,0.078376
120,temperature,0.156075
121,pressure,0.078431
122,humidity,0.078074
123,temperature,0.173698
124,pressure,0.089025
125,humidity,0.133757
126,temperature,0.191114
127,pressure,0.103997
128,humidity,0.151399
129,temperature,0.208918
130,pressure,0.184969
131,humidity,0.079153
132,temperature,0.078198
133,pressure,0.23455
134,humidity,0.168076
135,temperature,0.244987
136,pressure,0.156995
137,humidity,0.078139
138,temperature,0.159932
139,pressure,0.078525
140,humidity,0.120745
141,temperature,0.279635
142,pressure,0.236252
143,humidity,0.08879
144,temperature,0.092859
145,pressure,0.076923
146,humidity,0.099621
147,temperature,0.109773
148,pressure,0.0804
149,humidity,0.155893
150,temperature,0.229665
151,pressure,0.142704
152,humidity,0.078226
153,temperature,0.144962
154,pressure,0.080604
155,humidity,0.105402
156,temperature,0.162631
157,pressure,0.078946
158,humidity,0.123274
159,temperature,0.180537
160,pressure,0.094779
161,humidity,0.140749
162,temperature,0.09579
163,pressure,0.078541
164,humidity,0.078834
165,temperature,0.078552
166,pressure,0.079256
167,humidity,0.108804
168,temperature,0.233047
169,pressure,0.256339
170,humidity,0.214835
171,temperature,0.250455
172,pressure,0.16429
173,humidity,0.080796
174,temperature,0.164818
175,pressure,0.08096
176,humidity,0.182489
177,temperature,0.388706
178,pressure,0.301668
179,humidity,0.153975
180,temperature,0.098042
181,pressure,0.078639
182,humidity,0.263823
183,temperature,0.077249
184,pressure,0.078916
185,humidity,0.178718
186,temperature,0.133367
187,pressure,0.078066
188,humidity,0.093643
189,temperature,0.150746
190,pressure,0.078434
191,humidity,0.110866
192,temperature,0.167741
193,pressure,0.083779
194,humidity,0.12816
195,temperature,0.185494
196,pressure,0.100663
197,humidity,0.146614
198,temperature,0.076948
199,pressure,0.078932
200,humidity,0.077591
201,temperature,0.220378
202,pressure,0.134489
203,humidity,0.079476
204,temperature,0.353436
205,pressure,0.268445
206,humidity,0.120565
207,temperature,0.255143
208,pressure,0.17024
209,humidity,0.077578
210,temperature,0.226687
211,pressure,0.139562
212,humidity,0.078948
213,temperature,0.244163
214,pressure,0.160838
215,humidity,0.077759
216,temperature,0.102586
217,pressure,0.078554
218,humidity,0.16554
219,temperature,0.113511
220,pressure,0.078724
221,humidity,0.183018
222,temperature,0.077226
223,pressure,0.078456
224,humidity,0.097342
225,temperature,0.078738
226,pressure,0.079121
227,humidity,0.115275
228,temperature,0.171999
229,pressure,0.086507
230,humidity,0.079335
231,temperature,0.077148
232,pressure,0.078793
233,humidity,0.150485
234,temperature,0.08088
235,pressure,0.078972
236,humidity,0.079106
237,temperature,0.08106
238,pressure,0.079155
239,humidity,0.079021
240,temperature,0.079276
241,pressure,0.077308
242,humidity,0.100387
243,temperature,0.079829
244,pressure,0.076443
245,humidity,0.077997
246,temperature,0.162462
247,pressure,0.077266
248,humidity,0.135438
249,temperature,0.089731
250,pressure,0.079654
251,humidity,0.152651
252,temperature,0.10704
253,pressure,0.079344
254,humidity,0.169615
255,temperature,0.078731
256,pressure,0.079181
257,humidity,0.091679
258,temperature,0.078936
259,pressure,0.079075
260,humidity,0.078764
261,temperature,0.077769
262,pressure,0.3089
263,humidity,0.164771
264,temperature,0.176059
265,pressure,0.089296
266,humidity,0.136139
267,temperature,0.077072
268,pressure,0.07781
269,humidity,0.154056
270,temperature,0.108687
271,pressure,0.080366
272,humidity,0.136703
273,temperature,0.228836
274,pressure,0.143388
275,humidity,0.077588
276,temperature,0.096862
277,pressure,0.079546
278,humidity,0.103407
279,temperature,0.07714
280,pressure,0.077491
281,humidity,0.120783
282,temperature,0.177886
283,pressure,0.090864
284,humidity,0.137591
285,temperature,0.092491
286,pressure,0.079199
287,humidity,0.155645
288,temperature,0.109434
289,pressure,0.080591
290,humidity,0.077592
291,temperature,0.083372
292,pressure,0.079482
293,humidity,0.0796
294,temperature,0.145211
295,pressure,0.078842
296,humidity,0.1051
297,temperature,0.077933
298,pressure,0.080579
299,humidity,0.122089
300,temperature,0.179352
301,pressure,0.094974
302,humidity,0.139626
303,temperature,0.197125
304,pressure,0.113277
305,humidity,0.161342
306,temperature,0.112423
307,pressure,0.11474
308,humidity,0.174508
309,temperature,0.100906
310,pressure,0.143237
311,humidity,0.191777
312,temperature,0.199245
313,pressure,0.112337
314,humidity,0.127109
315,temperature,0.266403
316,pressure,0.179718
317,humidity,0.077158
318,temperature,0.282945
319,pressure,0.196914
320,humidity,0.079477
321,temperature,0.096196
322,pressure,0.079316
323,humidity,0.102847
324,temperature,0.113389
325,pressure,0.078911
326,humidity,0.176922
327,temperature,0.130418
328,pressure,0.078895
329,humidity,0.091044
330,temperature,0.148232
331,pressure,0.078997
332,humidity,0.077746
333,temperature,0.166282
334,pressure,0.080406
335,humidity,0.126309
336,temperature,0.151027
337,pressure,0.077058
338,humidity,0.079793
339,temperature,0.098522
340,pressure,0.080239
341,humidity,0.16162
342,temperature,0.217775
343,pressure,0.130757
344,humidity,0.079549
345,temperature,0.099579
346,pressure,0.079751
347,humidity,0.093065
348,temperature,0.150321
349,pressure,0.079756
350,humidity,0.110065
351,temperature,0.269817
352,pressure,0.182792
353,humidity,0.079725
354,temperature,0.08171
355,pressure,0.077562
356,humidity,0.080925
357,temperature,0.081186
358,pressure,0.080115
359,humidity,0.078963
360,temperature,0.116483
361,pressure,0.077566
362,humidity,0.179489
363,temperature,0.080405
364,pressure,0.080451
365,humidity,0.094271
366,temperature,0.151231
367,pressure,0.078075
368,humidity,0.111492
369,temperature,0.168804
370,pressure,0.082695
371,humidity,0.130443
372,temperature,0.136655
373,pressure,0.07991
374,humidity,0.079303
375,temperature,0.203974
376,pressure,0.117786
377,humidity,0.166066
378,temperature,0.119189
379,pressure,0.078516
380,humidity,0.080617
381,temperature,0.136133
382,pressure,0.080137
383,humidity,0.080304
384,temperature,0.080721
385,pressure,0.081204
386,humidity,0.116643
387,temperature,0.080608
388,pressure,0.081506
389,humidity,0.134554
390,temperature,0.190086
391,pressure,0.103347
392,humidity,0.080036
393,temperature,0.080613
394,pressure,0.081674
395,humidity,0.081375
396,temperature,0.081477
397,pressure,0.081177
398,humidity,0.081498
399,temperature,0.101714
400,pressure,0.081612
401,humidity,0.103281
402,temperature,0.145366
403,pressure,0.082307
404,humidity,0.081684
405,temperature,0.078582
406,pressure,0.083562
407,humidity,0.14034
408,temperature,0.080643
409,pressure,0.081017
410,humidity,0.080781
411,temperature,0.110472
412,pressure,0.079564
413,humidity,0.079185
414,temperature,0.127361
415,pressure,0.081092
416,humidity,0.080703
417,temperature,0.079418
418,pressure,0.081127
419,humidity,0.105473
420,temperature,0.184861
421,pressure,0.098987
422,humidity,0.082605
423,temperature,0.180537
424,pressure,0.096451
425,humidity,0.078947
426,temperature,0.095947
427,pressure,0.081928
428,humidity,0.081399
429,temperature,0.080076
430,pressure,0.081599
431,humidity,0.080965
432,temperature,0.117229
433,pressure,0.079337
434,humidity,0.078761
435,temperature,0.148916
436,pressure,0.081301
437,humidity,0.081303
438,temperature,0.079562
439,pressure,0.081231
440,humidity,0.129811
441,temperature,0.083501
442,pressure,0.081927
443,humidity,0.34855
444,temperature,0.081609
445,pressure,0.081791
446,humidity,0.081166
447,temperature,0.082471
448,pressure,0.079648
449,humidity,0.081048
450,temperature,0.134077
451,pressure,0.081416
452,humidity,0.094478
453,temperature,0.081414
454,pressure,0.082174
455,humidity,0.111985
456,temperature,0.082095
457,pressure,0.08173
458,humidity,0.081701
459,temperature,0.081658
460,pressure,0.079787
461,humidity,0.11863
462,temperature,0.080118
463,pressure,0.079427
464,humidity,0.165177
465,temperature,0.120229
466,pressure,0.082716
467,humidity,0.083187
468,temperature,0.139196
469,pressure,0.081878
470,humidity,0.101425
471,temperature,0.116771
472,pressure,0.082014
473,humidity,0.082475
474,temperature,0.081122
475,pressure,0.081542
476,humidity,0.080648
477,temperature,0.192265
478,pressure,0.105392
479,humidity,0.080195
480,temperature,0.096078
481,pressure,0.08129
482,humidity,0.172367
483,temperature,0.091706
484,pressure,0.132014
485,humidity,0.186951
486,temperature,0.247149
487,pressure,0.24709
488,humidity,0.101655
489,temperature,0.22131
490,pressure,0.213489
491,humidity,0.081741
492,temperature,0.175867
493,pressure,0.086461
494,humidity,0.081739
495,temperature,0.099159
496,pressure,0.082093
497,humidity,0.157299
498,temperature,0.109296
499,pressure,0.082628
500,humidity,0.098845
501,temperature,0.127258
502,pressure,0.082383
503,humidity,0.091638
504,temperature,0.146052
505,pressure,0.081746
506,humidity,0.082209
507,temperature,0.161448
508,pressure,0.080281
509,humidity,0.127898
510,temperature,0.178224
511,pressure,0.093321
512,humidity,0.082416
513,temperature,0.298735
514,pressure,0.213204
515,humidity,0.081923
516,temperature,0.21647
517,pressure,0.131358
518,humidity,0.082538
519,temperature,0.203927
520,pressure,0.121461
521,humidity,0.082879
522,temperature,0.14642
523,pressure,0.079912
524,humidity,0.116386
525,temperature,0.192946
526,pressure,0.106456
527,humidity,0.082129
528,temperature,0.187196
529,pressure,0.101636
530,humidity,0.082483
531,temperature,0.097625
532,pressure,0.083246
533,humidity,0.100472
534,temperature,0.113015
535,pressure,0.081749
536,humidity,0.186543
537,temperature,0.131279
538,pressure,0.082195
539,humidity,0.083159
540,temperature,0.15269
541,pressure,0.082379
542,humidity,0.122933
543,temperature,0.08218
544,pressure,0.082649
545,humidity,0.128993
546,temperature,0.186101
547,pressure,0.10054
548,humidity,0.153378
549,temperature,0.20113
550,pressure,0.122775
551,humidity,0.173361
552,temperature,0.161258
553,pressure,0.084028
554,humidity,0.082949
555,temperature,0.235822
556,pressure,0.15026
557,humidity,0.080216
558,temperature,0.17337
559,pressure,0.089545
560,humidity,0.086034
561,temperature,0.08294
562,pressure,0.081966
563,humidity,0.083391
564,temperature,0.086716
565,pressure,0.080659
566,humidity,0.082748
567,temperature,0.103382
568,pressure,0.081611
569,humidity,0.180341
570,temperature,0.122779
571,pressure,0.082905
572,humidity,0.083112
573,temperature,0.137346
574,pressure,0.083104
575,humidity,0.083005
576,temperature,0.143572
577,pressure,0.084398
578,humidity,0.080617
579,temperature,0.17308
580,pressure,0.094141
581,humidity,0.080872
582,temperature,0.193337
583,pressure,0.115197
584,humidity,0.168272
585,temperature,0.206979
586,pressure,0.129497
587,humidity,0.083829
588,temperature,0.122565
589,pressure,0.080749
590,humidity,0.099916
591,temperature,0.121474
592,pressure,0.085911
593,humidity,0.083406
594,temperature,0.271558
595,pressure,0.203638
596,humidity,0.082155
597,temperature,0.278011
598,pressure,0.200641
599,humidity,0.089677
600,temperature,0.095464
601,pressure,0.081193
602,humidity,0.174491
603,temperature,0.107997
604,pressure,0.081615
605,humidity,0.187909
606,temperature,0.128071
607,pressure,0.081665
608,humidity,0.086214
609,temperature,0.142515
610,pressure,0.083118
611,humidity,0.122607
612,temperature,0.081882
613,pressure,0.081606
614,humidity,0.139862
615,temperature,0.176799
616,pressure,0.100248
617,humidity,0.15722
618,temperature,0.159508
619,pressure,0.083112
620,humidity,0.08451
621,temperature,0.083782
622,pressure,0.082175
623,humidity,0.191794
624,temperature,0.082463
625,pressure,0.083504
626,humidity,0.084362
627,temperature,0.147109
628,pressure,0.083221
629,humidity,0.125457
630,temperature,0.263212
631,pressure,0.191545
632,humidity,0.083686
633,temperature,0.085413
634,pressure,0.089793
635,humidity,0.161033
636,temperature,0.094944
637,pressure,0.081554
638,humidity,0.084269
639,temperature,0.108981
640,pressure,0.083929
641,humidity,0.0939
642,temperature,0.128921
643,pressure,0.083769
644,humidity,0.111877
645,temperature,0.083903
646,pressure,0.083317
647,humidity,0.128869
648,temperature,0.084202
649,pressure,0.084661
650,humidity,0.084283
651,temperature,0.178509
652,pressure,0.106202
653,humidity,0.163807
654,temperature,0.19586
655,pressure,0.12412
656,humidity,0.084066
657,temperature,0.084188
658,pressure,0.084575
659,humidity,0.097046
660,temperature,0.084066
661,pressure,0.083799
662,humidity,0.114395
663,temperature,0.248091
664,pressure,0.189988
665,humidity,0.083876
666,temperature,0.2667
667,pressure,0.219605
668,humidity,0.085992
669,temperature,0.095974
670,pressure,0.205181
671,humidity,0.084033
672,temperature,0.084058
673,pressure,0.084411
674,humidity,0.185984
675,temperature,0.113621
676,pressure,0.083794
677,humidity,0.100873
678,temperature,0.081776
679,pressure,0.083813
680,humidity,0.084179
681,temperature,0.14737
682,pressure,0.116438
683,humidity,0.135269
684,temperature,0.164398
685,pressure,0.093723
686,humidity,0.153548
687,temperature,0.181298
688,pressure,0.111086
689,humidity,0.170569
690,temperature,0.082225
691,pressure,0.085486
692,humidity,0.083478
693,temperature,0.216622
694,pressure,0.146357
695,humidity,0.084232
696,temperature,0.233288
697,pressure,0.16302
698,humidity,0.08437
699,temperature,0.2509
700,pressure,0.181399
701,humidity,0.084053
702,temperature,0.166041
703,pressure,0.095561
704,humidity,0.084251
705,temperature,0.286105
706,pressure,0.21373
707,humidity,0.087649
708,temperature,0.081888
709,pressure,0.084805
710,humidity,0.083005
711,temperature,0.084835
712,pressure,0.084783
713,humidity,0.110425
714,temperature,0.084228
715,pressure,0.083858
716,humidity,0.128961
717,temperature,0.084432
718,pressure,0.086794
719,humidity,0.146809
720,temperature,0.083614
721,pressure,0.084145
722,humidity,0.165997
723,temperature,0.08589
724,pressure,0.084527
725,humidity,0.184652
726,temperature,0.203665
727,pressure,0.133761
728,humidity,0.084984
729,temperature,0.084298
730,pressure,0.107519
731,humidity,0.084684
732,temperature,0.0844
733,pressure,0.090402
734,humidity,0.139013
735,temperature,0.168215
736,pressure,0.097162
737,humidity,0.084571
738,temperature,0.172488
739,pressure,0.100887
740,humidity,0.17506
741,temperature,0.0822
742,pressure,0.083931
743,humidity,0.084822
744,temperature,0.105387
745,pressure,0.083091
746,humidity,0.107737
747,temperature,0.120891
748,pressure,0.084548
749,humidity,0.12593
750,temperature,0.144045
751,pressure,0.082041
752,humidity,0.143867
753,temperature,0.085398
754,pressure,0.085041
755,humidity,0.119154
756,temperature,0.086056
757,pressure,0.084585
758,humidity,0.182219
759,temperature,0.084499
760,pressure,0.084996
761,humidity,0.097584
762,temperature,0.208653
763,pressure,0.138489
764,humidity,0.084684
765,temperature,0.123754
766,pressure,0.082729
767,humidity,0.147172
768,temperature,0.141189
769,pressure,0.081782
770,humidity,0.153655
771,temperature,0.262344
772,pressure,0.191582
773,humidity,0.083813
774,temperature,0.279217
775,pressure,0.208539
776,humidity,0.097332
777,temperature,0.296586
778,pressure,0.224619
779,humidity,0.113753
780,temperature,0.10947
781,pressure,0.081854
782,humidity,0.121749
783,temperature,0.127234
784,pressure,0.082197
785,humidity,0.139651
786,temperature,0.14449
787,pressure,0.082452
788,humidity,0.081872
789,temperature,0.162373
790,pressure,0.0943
791,humidity,0.175644
792,temperature,0.0851
793,pressure,0.084401
794,humidity,0.084803
795,temperature,0.197476
796,pressure,0.126493
797,humidity,0.084734
798,temperature,0.214815
799,pressure,0.143922
800,humidity,0.084779
801,temperature,0.232671
802,pressure,0.160245
803,humidity,0.084492
804,temperature,0.14814
805,pressure,0.082702
806,humidity,0.085367
807,temperature,0.268235
808,pressure,0.198667
809,humidity,0.090577
810,temperature,0.285646
811,pressure,0.21512
812,humidity,0.106629
813,temperature,0.098537
814,pressure,0.086218
815,humidity,0.114418
816,temperature,0.116162
817,pressure,0.0855
818,humidity,0.13163
819,temperature,0.135377
820,pressure,0.084115
821,humidity,0.149451
822,temperature,0.085208
823,pressure,0.084933
824,humidity,0.085121
825,temperature,0.168339
826,pressure,0.097992
827,humidity,0.084649
828,temperature,0.185742
829,pressure,0.115038
830,humidity,0.083547
831,temperature,0.203257
832,pressure,0.133173
833,humidity,0.085307
834,temperature,0.22068
835,pressure,0.149038
836,humidity,0.085081
837,temperature,0.238628
838,pressure,0.169208
839,humidity,0.084741
840,temperature,0.256798
841,pressure,0.230858
842,humidity,0.124501
843,temperature,0.275656
844,pressure,0.40106
845,humidity,0.300291
846,temperature,0.290882
847,pressure,0.290566
848,humidity,0.183953
849,temperature,0.103247
850,pressure,0.229632
851,humidity,0.212061
852,temperature,0.120732
853,pressure,0.08483
854,humidity,0.137988
855,temperature,0.13743
856,pressure,0.084531
857,humidity,0.153188
858,temperature,0.154887
859,pressure,0.085119
860,humidity,0.171294
861,temperature,0.172508
862,pressure,0.102278
863,humidity,0.085834
864,temperature,0.190024
865,pressure,0.120049
866,humidity,0.085533
867,temperature,0.207712
868,pressure,0.135123
869,humidity,0.085392
870,temperature,0.225183
871,pressure,0.153478
872,humidity,0.084769
873,temperature,0.242537
874,pressure,0.170746
875,humidity,0.085211
876,temperature,0.260461
877,pressure,0.189872
878,humidity,0.084215
879,temperature,0.175147
880,pressure,0.106729
881,humidity,0.083415
882,temperature,0.263818
883,pressure,0.193513
884,humidity,0.089165
885,temperature,0.10726
886,pressure,0.085417
887,humidity,0.101437
888,temperature,0.08358
889,pressure,0.08547
890,humidity,0.083649
891,temperature,0.142557
892,pressure,0.085672
893,humidity,0.158421
894,temperature,0.15954
895,pressure,0.089455
896,humidity,0.17559
897,temperature,0.178916
898,pressure,0.109003
899,humidity,0.083468
900,temperature,0.1945
901,pressure,0.124583
902,humidity,0.08535
903,temperature,0.085173
904,pressure,0.086101
905,humidity,0.087097
906,temperature,0.127487
907,pressure,0.082925
908,humidity,0.143781
909,temperature,0.145011
910,pressure,0.085196
911,humidity,0.161059
912,temperature,0.265395
913,pressure,0.195181
914,humidity,0.08836
915,temperature,0.180084
916,pressure,0.109519
917,humidity,0.085842
918,temperature,0.084152
919,pressure,0.086151
920,humidity,0.085475
921,temperature,0.112859
922,pressure,0.085766
923,humidity,0.083541
924,temperature,0.129859
925,pressure,0.082599
926,humidity,0.148973
927,temperature,0.14777
928,pressure,0.082848
929,humidity,0.164766
930,temperature,0.165262
931,pressure,0.095188
932,humidity,0.388427
933,temperature,0.360894
934,pressure,0.288844
935,humidity,0.182597
936,temperature,0.20067
937,pressure,0.130134
938,humidity,0.099908
939,temperature,0.217904
940,pressure,0.150365
941,humidity,0.082981
942,temperature,0.237226
943,pressure,0.166972
944,humidity,0.082846
945,temperature,0.150353
946,pressure,0.084359
947,humidity,0.166653
948,temperature,0.373679
949,pressure,0.302579
950,humidity,0.196975
951,temperature,0.087005
952,pressure,0.084598
953,humidity,0.100693
954,temperature,0.101479
955,pressure,0.083612
956,humidity,0.117466
957,temperature,0.083092
958,pressure,0.083267
959,humidity,0.134833
960,temperature,0.138064
961,pressure,0.083183
962,humidity,0.152583
963,temperature,0.154006
964,pressure,0.083729
965,humidity,0.083079
966,temperature,0.171652
967,pressure,0.099805
968,humidity,0.084801
969,temperature,0.305072
970,pressure,0.236334
971,humidity,0.128201
972,temperature,0.316825
973,pressure,0.246379
974,humidity,0.138464
975,temperature,0.436152
976,pressure,0.368166
977,humidity,0.260716
978,temperature,0.139313
979,pressure,0.085481
980,humidity,0.155452
981,temperature,0.470759
982,pressure,0.400454
983,humidity,0.292869
984,temperature,0.085464
985,pressure,0.610544
986,humidity,0.508356
987,temperature,0.297332
988,pressure,0.228975
989,humidity,0.120595
990,temperature,0.10636
991,pressure,0.083667
992,humidity,0.122369
993,temperature,0.124342
994,pressure,0.085267
995,humidity,0.143476
996,temperature,0.143297
997,pressure,0.085762
998,humidity,0.157732
999,temperature,0.086422
1000,pressure,0.083118
1001,humidity,0.178435
1002,temperature,0.084163
1003,pressure,0.083576
1004,humidity,0.192775
1005,temperature,0.195929
1006,pressure,0.126839
1007,humidity,0.086138
1008,temperature,0.085787
1009,pressure,0.085054
1010,humidity,0.087619
1011,temperature,0.232727
1012,pressure,0.164477
1013,humidity,0.08569
1014,temperature,0.085714
1015,pressure,0.08487
1016,humidity,0.086676
1017,temperature,0.267776
1018,pressure,0.196757
1019,humidity,0.090777
1020,temperature,0.281719
1021,pressure,0.277488
1022,humidity,0.17036
1023,temperature,0.197716
1024,pressure,0.124764
1025,humidity,0.212806
1026,temperature,0.31748
1027,pressure,0.253922
1028,humidity,0.146825
1029,temperature,0.130017
1030,pressure,0.085475
1031,humidity,0.149017
1032,temperature,0.151723
1033,pressure,0.083059
1034,humidity,0.167883
1035,temperature,0.16502
1036,pressure,0.094137
1037,humidity,0.183878
1038,temperature,0.183298
1039,pressure,0.112568
1040,humidity,0.086249
1041,temperature,0.086893
1042,pressure,0.084479
1043,humidity,0.114224
1044,temperature,0.217726
1045,pressure,0.148144
1046,humidity,0.086265
1047,temperature,0.239003
1048,pressure,0.168153
1049,humidity,0.086257
1050,temperature,0.088417
1051,pressure,0.085551
1052,humidity,0.085848
1053,temperature,0.273938
1054,pressure,0.201655
1055,humidity,0.095945
1056,temperature,0.186393
1057,pressure,0.116192
1058,humidity,0.086874
1059,temperature,0.085714
1060,pressure,0.086544
1061,humidity,0.086501
1062,temperature,0.118954
1063,pressure,0.086466
1064,humidity,0.134279
1065,temperature,0.138973
1066,pressure,0.086276
1067,humidity,0.085402
1068,temperature,0.086382
1069,pressure,0.086845
1070,humidity,0.084912
1071,temperature,0.086667
1072,pressure,0.086498
1073,humidity,0.084397
1074,temperature,0.187929
1075,pressure,0.112969
1076,humidity,0.086338
1077,temperature,0.2089
1078,pressure,0.13898
1079,humidity,0.085751
1080,temperature,0.121072
1081,pressure,0.086964
1082,humidity,0.210149
1083,temperature,0.347806
1084,pressure,0.277118
1085,humidity,0.169833
1086,temperature,0.156954
1087,pressure,0.086619
1088,humidity,0.275547
1089,temperature,0.196058
1090,pressure,0.192092
1091,humidity,0.090827
1092,temperature,0.60769
1093,pressure,0.536806
1094,humidity,0.429117
1095,temperature,0.111405
1096,pressure,0.086548
1097,humidity,0.12302
1098,temperature,0.124751
1099,pressure,0.084872
1100,humidity,0.086741
1101,temperature,0.144841
1102,pressure,0.08679
1103,humidity,0.159454
1104,temperature,0.086377
1105,pressure,0.088125
1106,humidity,0.089073
1107,temperature,0.084786
1108,pressure,0.087034
1109,humidity,0.196773
1110,temperature,0.145787
1111,pressure,0.086826
1112,humidity,0.112775
1113,temperature,0.215009
1114,pressure,0.149852
1115,humidity,0.084725
1116,temperature,0.229335
1117,pressure,0.164023
1118,humidity,0.085776
1119,temperature,0.085196
1120,pressure,0.085548
1121,humidity,0.165612
1122,temperature,0.268272
1123,pressure,0.201631
1124,humidity,0.094065
1125,temperature,0.085485
1126,pressure,0.08573
1127,humidity,0.085684
1128,temperature,0.299146
1129,pressure,0.230457
1130,humidity,0.129284
1131,temperature,0.114826
1132,pressure,0.087609
1133,humidity,0.088088
1134,temperature,0.128974
1135,pressure,0.08537
1136,humidity,0.113253
1137,temperature,0.16066
1138,pressure,0.095508
1139,humidity,0.166152
1140,temperature,0.163892
1141,pressure,0.098706
1142,humidity,0.198051
1143,temperature,0.181265
1144,pressure,0.115952
1145,humidity,0.088812
1146,temperature,0.096495
1147,pressure,0.087759
1148,humidity,0.116904
1149,temperature,0.216016
1150,pressure,0.153228
1151,humidity,0.086032
1152,temperature,0.233077
1153,pressure,0.166118
1154,humidity,0.086182
1155,temperature,0.25025
1156,pressure,0.183971
1157,humidity,0.088663
1158,temperature,0.268015
1159,pressure,0.200989
1160,humidity,0.09708
1161,temperature,0.285982
1162,pressure,0.220662
1163,humidity,0.112974
1164,temperature,0.098655
1165,pressure,0.089514
1166,humidity,0.121006
1167,temperature,0.119759
1168,pressure,0.086075
1169,humidity,0.137533
1170,temperature,0.13421
1171,pressure,0.085953
1172,humidity,0.155353
1173,temperature,0.152027
1174,pressure,0.086441
1175,humidity,0.172862
1176,temperature,0.1691
1177,pressure,0.103659
1178,humidity,0.090307
1179,temperature,0.186111
1180,pressure,0.122052
1181,humidity,0.088995
1182,temperature,0.203488
1183,pressure,0.136585
1184,humidity,0.089655
1185,temperature,0.088693
1186,pressure,0.088874
1187,humidity,0.139051
1188,temperature,0.089341
1189,pressure,0.088791
1190,humidity,0.088983
1191,temperature,0.087237
1192,pressure,0.088735
1193,humidity,0.173006
1194,temperature,0.273726
1195,pressure,0.20967
1196,humidity,0.101793
1197,temperature,0.289042
1198,pressure,0.222642
1199,humidity,0.114652
1200,temperature,0.205861
1201,pressure,0.207082
1202,humidity,0.099702
1203,temperature,0.141345
1204,pressure,0.087911
1205,humidity,0.140658
1206,temperature,0.121364
1207,pressure,0.088104
1208,humidity,0.159438
1209,temperature,0.156604
1210,pressure,0.09434
1211,humidity,0.177236
1212,temperature,0.17394
1213,pressure,0.105299
1214,humidity,0.088765
1215,temperature,0.191048
1216,pressure,0.124174
1217,humidity,0.090139
1218,temperature,0.106246
1219,pressure,0.090078
1220,humidity,0.090384
1221,temperature,0.090615
1222,pressure,0.097987
1223,humidity,0.090557
1224,temperature,0.243898
1225,pressure,0.177112
1226,humidity,0.089672
1227,temperature,0.088435
1228,pressure,0.088586
1229,humidity,0.091425
1230,temperature,0.089834
1231,pressure,0.090277
1232,humidity,0.090102
1233,temperature,0.29769
1234,pressure,0.232059
1235,humidity,0.128382
1236,temperature,0.110887
1237,pressure,0.088296
1238,humidity,0.131519
1239,temperature,0.090445
1240,pressure,0.0914
1241,humidity,0.149062
1242,temperature,0.145491
1243,pressure,0.090746
1244,humidity,0.166572
1245,temperature,0.091018
1246,pressure,0.091971
1247,humidity,0.089423
