,sensor_id,latency
290,pressure,1.105537
291,temperature,0.107075
292,humidity,1.133928
293,pressure,0.126692
294,temperature,1.159944
295,humidity,0.154341
296,pressure,1.178997
297,temperature,0.180896
298,humidity,1.207994
299,pressure,0.200658
300,temperature,1.131407
301,humidity,0.127226
302,pressure,1.048455
303,temperature,0.050547
304,humidity,1.077253
305,pressure,0.069483
306,temperature,1.103006
307,humidity,0.098712
308,pressure,1.12229
309,temperature,0.124537
310,humidity,1.150916
311,pressure,0.143907
312,temperature,1.176549
313,humidity,0.171162
314,pressure,1.0778
315,temperature,0.079986
316,humidity,1.226472
317,pressure,0.240992
318,temperature,1.044052
319,humidity,0.040234
320,pressure,1.063202
321,temperature,0.065688
322,humidity,1.091573
323,pressure,0.084291
324,temperature,1.117208
325,humidity,0.111924
326,pressure,1.136623
327,temperature,0.138213
328,humidity,1.062748
329,pressure,0.053444
330,temperature,1.189657
331,humidity,0.195251
332,pressure,1.208995
333,temperature,0.214101
334,humidity,1.135245
335,pressure,0.129346
336,temperature,1.058662
337,humidity,0.055463
338,pressure,1.07893
339,temperature,0.080532
340,humidity,1.108884
341,pressure,0.101793
342,temperature,1.030019
343,humidity,0.026118
344,pressure,1.02314
345,temperature,0.026413
346,humidity,1.180951
347,pressure,0.173573
348,temperature,1.104354
349,humidity,0.10233
350,pressure,1.226817
351,temperature,0.228679
352,humidity,1.027716
353,pressure,0.020513
354,temperature,1.178708
355,humidity,0.202283
356,pressure,1.096006
357,temperature,0.098089
358,humidity,1.12488
359,pressure,0.116985
360,temperature,1.150606
361,humidity,0.145928
362,pressure,1.170188
363,temperature,0.172714
364,humidity,1.198803
365,pressure,0.192381
366,temperature,1.224634
367,humidity,0.220331
368,pressure,1.039306
369,temperature,0.041593
370,humidity,1.066705
371,pressure,0.059839
372,temperature,1.092314
373,humidity,0.088168
374,pressure,1.111932
375,temperature,0.113941
376,humidity,1.140429
377,pressure,0.133261
378,temperature,1.166439
379,humidity,0.161773
380,pressure,1.081667
381,temperature,0.084473
382,humidity,1.212761
383,pressure,0.205697
384,temperature,1.23855
385,humidity,0.234391
386,pressure,1.053487
387,temperature,0.055601
388,humidity,1.025699
389,pressure,0.018216
390,temperature,1.10753
391,humidity,0.190907
392,pressure,1.127608
393,temperature,0.174717
394,humidity,1.078724
395,pressure,0.071936
396,temperature,1.183444
397,humidity,0.177767
398,pressure,1.200553
399,temperature,0.206242
400,humidity,1.22891
401,pressure,0.221888
402,temperature,1.049899
403,humidity,0.045305
404,pressure,1.069258
405,temperature,0.068849
406,humidity,1.097729
407,pressure,0.090306
408,temperature,1.123591
409,humidity,0.1193
410,pressure,1.143287
411,temperature,0.145727
412,humidity,1.171108
413,pressure,0.163264
414,temperature,1.095194
415,humidity,0.091045
416,pressure,1.219649
417,temperature,0.221681
418,humidity,1.040691
419,pressure,0.033543
420,temperature,1.068965
421,humidity,0.064772
422,pressure,1.086297
423,temperature,0.089159
424,humidity,1.115481
425,pressure,0.108505
426,temperature,1.023949
427,humidity,0.019749
428,pressure,1.164692
429,temperature,0.166843
430,humidity,1.193328
431,pressure,0.186882
432,temperature,1.219436
433,humidity,0.214655
434,pressure,1.057861
435,temperature,0.065012
436,humidity,1.066412
437,pressure,0.059216
438,temperature,1.090052
439,humidity,0.085703
440,pressure,1.109984
441,temperature,0.110733
442,humidity,1.135206
443,pressure,0.128409
444,temperature,1.1768
445,humidity,0.200086
446,pressure,1.18129
447,temperature,0.183896
448,humidity,1.210402
449,pressure,0.204147
450,temperature,1.133889
