,sensor_id,latency
290,pressure,0.017127
291,pressure,0.016747
292,pressure,0.017681
293,pressure,0.044383
294,pressure,0.015508
295,pressure,0.086327
296,pressure,0.097695
297,pressure,0.115717
298,pressure,0.01488
299,pressure,0.048223
300,pressure,0.066628
301,pressure,0.186606
302,pressure,0.204568
303,pressure,0.047976
304,pressure,0.035127
305,pressure,0.053052
306,pressure,0.07074
307,pressure,0.088439
308,pressure,0.105948
309,pressure,0.123718
310,pressure,0.017292
311,pressure,0.01737
312,pressure,0.017115
313,pressure,0.194359
314,pressure,0.016829
315,pressure,0.024765
316,pressure,0.042558
317,pressure,0.060301
318,pressure,0.077744
319,pressure,0.017215
320,pressure,0.113368
321,pressure,0.13097
322,pressure,0.046573
323,pressure,0.135455
324,pressure,0.017109
325,pressure,0.099748
326,pressure,0.287327
327,pressure,0.032733
328,pressure,0.049993
329,pressure,0.37589
330,pressure,0.097859
331,pressure,0.106777
332,pressure,0.125687
333,pressure,0.139336
334,pressure,0.016333
335,pressure,0.016755
336,pressure,0.19558
337,pressure,0.210266
338,pressure,0.196516
339,pressure,0.066667
340,pressure,0.061981
341,pressure,0.281275
342,pressure,0.299011
343,pressure,0.245085
344,pressure,0.133991
345,pressure,0.147645
346,pressure,0.168504
347,pressure,0.185013
348,pressure,0.204168
349,pressure,0.218682
350,pressure,0.035703
351,pressure,0.049035
352,pressure,0.070093
353,pressure,0.086538
354,pressure,0.10548
355,pressure,0.120254
356,pressure,0.142341
357,pressure,0.155543
358,pressure,0.01699
359,pressure,0.191245
360,pressure,0.106308
361,pressure,0.22707
362,pressure,0.043635
363,pressure,0.057193
364,pressure,0.078432
365,pressure,0.093216
366,pressure,0.110915
367,pressure,0.085447
368,pressure,0.146168
369,pressure,0.266269
370,pressure,0.181486
371,pressure,0.198948
372,pressure,0.114606
373,pressure,0.029903
374,pressure,0.050776
375,pressure,0.065288
376,pressure,0.045224
377,pressure,0.101018
378,pressure,0.118699
379,pressure,0.136353
380,pressure,0.155205
381,pressure,0.171901
382,pressure,0.189611
383,pressure,0.155562
384,pressure,0.122189
385,pressure,0.037446
386,pressure,0.054815
387,pressure,0.017665
388,pressure,0.090958
389,pressure,0.108708
390,pressure,0.054496
391,pressure,0.042091
392,pressure,0.124493
393,pressure,0.180027
394,pressure,0.197725
395,pressure,0.215677
396,pressure,0.028474
397,pressure,0.047122
398,pressure,0.072732
399,pressure,0.082078
400,pressure,0.017738
401,pressure,0.11748
402,pressure,0.134618
403,pressure,0.037606
404,pressure,0.169964
405,pressure,0.187872
406,pressure,0.103036
407,pressure,0.120612
408,pressure,0.035899
409,pressure,0.053517
410,pressure,0.071121
411,pressure,0.014718
412,pressure,0.106691
413,pressure,0.015594
414,pressure,0.141752
415,pressure,0.159669
416,pressure,0.177091
417,pressure,0.205261
418,pressure,0.212837
419,pressure,0.025878
420,pressure,0.043462
421,pressure,0.061298
422,pressure,0.078945
423,pressure,0.015551
424,pressure,0.114525
425,pressure,0.132301
426,pressure,0.149633
427,pressure,0.166943
428,pressure,0.184898
429,pressure,0.099911
430,pressure,0.220053
431,pressure,0.032915
432,pressure,0.050286
433,pressure,0.067678
434,pressure,0.085452
435,pressure,0.103127
436,pressure,0.120788
437,pressure,0.017372
438,pressure,0.155791
439,pressure,0.173409
440,pressure,0.190971
441,pressure,0.156979
442,pressure,0.226798
443,pressure,0.018427
444,pressure,0.058628
445,pressure,0.015225
446,pressure,0.092237
447,pressure,0.110091
448,pressure,0.127813
449,pressure,0.043119
450,pressure,0.150443
451,pressure,0.108558
452,pressure,0.10954
453,pressure,0.216556
454,pressure,0.029196
455,pressure,0.04691
456,pressure,0.064618
457,pressure,0.082462
458,pressure,0.09963
459,pressure,0.11899
460,pressure,0.13539
461,pressure,0.152999
462,pressure,0.034192
463,pressure,0.086669
464,pressure,0.205912
465,pressure,0.223815
466,pressure,0.139007
467,pressure,0.054251
468,pressure,0.072191
469,pressure,0.017629
470,pressure,0.016292
471,pressure,0.038887
472,pressure,0.016046
473,pressure,0.017969
474,pressure,0.177789
475,pressure,0.183804
476,pressure,0.213088
477,pressure,0.025931
478,pressure,0.043727
479,pressure,0.015761
480,pressure,0.078708
481,pressure,0.096287
482,pressure,0.113928
483,pressure,0.131695
484,pressure,0.149629
485,pressure,0.064872
486,pressure,0.185061
487,pressure,0.203658
488,pressure,0.017808
489,pressure,0.035927
490,pressure,0.049394
491,pressure,0.018311
492,pressure,0.084913
493,pressure,0.102592
494,pressure,0.120571
495,pressure,0.138404
496,pressure,0.157731
497,pressure,0.174126
498,pressure,0.081942
499,pressure,0.214346
500,pressure,0.205449
501,pressure,0.040201
502,pressure,0.059464
503,pressure,0.075862
504,pressure,0.093348
505,pressure,0.113014
506,pressure,0.128872
507,pressure,0.018607
508,pressure,0.165771
509,pressure,0.184949
510,pressure,0.097715
511,pressure,0.220191
512,pressure,0.029641
513,pressure,0.051439
514,pressure,0.066623
515,pressure,0.122724
516,pressure,0.100395
517,pressure,0.019103
518,pressure,0.136245
519,pressure,0.157114
520,pressure,0.171672
521,pressure,0.113828
522,pressure,0.0183
523,pressure,0.228047
524,pressure,0.037877
525,pressure,0.016258
526,pressure,0.075082
527,pressure,0.094034
528,pressure,0.110643
529,pressure,0.129579
530,pressure,0.0418
531,pressure,0.165015
532,pressure,0.015911
533,pressure,0.09476
534,pressure,0.214943
535,pressure,0.037098
536,pressure,0.044617
537,pressure,0.065399
538,pressure,0.08006
539,pressure,0.102791
540,pressure,0.016604
541,pressure,0.030151
542,pressure,0.048154
543,pressure,0.168338
544,pressure,0.185953
545,pressure,0.203321
546,pressure,0.14638
547,pressure,0.019122
548,pressure,0.053332
549,pressure,0.0744
550,pressure,0.089035
551,pressure,0.10664
552,pressure,0.018644
553,pressure,0.03952
554,pressure,0.159619
555,pressure,0.177624
556,pressure,0.195172
557,pressure,0.212849
558,pressure,0.230494
559,pressure,0.044391
560,pressure,0.061281
561,pressure,0.079082
562,pressure,0.020273
563,pressure,0.114239
564,pressure,0.13183
565,pressure,0.149433
566,pressure,0.166762
567,pressure,0.184276
568,pressure,0.20202
569,pressure,0.219584
570,pressure,0.032474
571,pressure,0.049829
572,pressure,0.067423
573,pressure,0.085351
574,pressure,0.103091
575,pressure,0.120832
576,pressure,0.138531
577,pressure,0.018664
578,pressure,0.174375
579,pressure,0.19181
580,pressure,0.209124
581,pressure,0.227111
582,pressure,0.142221
583,pressure,0.058392
584,pressure,0.076162
585,pressure,0.094011
586,pressure,0.112021
587,pressure,0.016415
588,pressure,0.147469
589,pressure,0.165341
590,pressure,0.081113
591,pressure,0.20095
592,pressure,0.018331
593,pressure,0.031376
594,pressure,0.049056
595,pressure,0.066251
596,pressure,0.083735
597,pressure,0.101604
598,pressure,0.1194
599,pressure,0.136998
600,pressure,0.154889
