,sensor_id,latency
476,temperature,0.182784
477,pressure,0.009316
478,humidity,0.052587
479,temperature,0.200864
480,pressure,0.03362
481,humidity,0.071119
482,temperature,0.014291
483,pressure,0.038559
484,humidity,0.089016
485,temperature,0.03206
486,pressure,0.048047
487,humidity,0.10698
488,temperature,0.04953
489,pressure,0.065273
490,humidity,0.022571
491,temperature,0.000321
492,pressure,0.085657
493,humidity,0.03516
494,temperature,0.02141
495,pressure,0.000627
496,humidity,0.00222
497,temperature,0.002447
498,pressure,0.017936
499,humidity,0.023973
500,temperature,0.017864
501,pressure,0.035992
502,humidity,0.095119
503,temperature,0.036799
504,pressure,0.003358
505,humidity,0.019877
506,temperature,0.165746
507,pressure,-0.000996
508,humidity,0.039487
509,temperature,0.188422
510,pressure,0.012753
511,humidity,0.05592
512,temperature,0.20189
513,pressure,0.023087
514,humidity,0.075649
515,temperature,0.21975
516,pressure,0.040289
517,humidity,0.095028
518,temperature,0.034039
519,pressure,0.049839
520,humidity,0.099675
521,temperature,0.039419
522,pressure,0.05874
523,humidity,0.015714
524,temperature,0.057928
525,pressure,0.077308
526,humidity,0.033803
527,temperature,0.075927
528,pressure,0.096484
529,humidity,0.000414
530,temperature,0.000116
531,pressure,0.001794
532,humidity,0.0691
533,temperature,0.001867
534,pressure,-6.4e-05
535,humidity,0.000455
536,temperature,0.001977
537,pressure,0.046393
538,humidity,0.01991
539,temperature,0.046059
540,pressure,0.064439
541,humidity,-0.00022
542,temperature,0.166517
543,pressure,0.001789
544,humidity,0.000132
545,temperature,0.185856
546,pressure,0.006543
547,humidity,0.057239
548,temperature,0.20199
549,pressure,0.024129
550,humidity,0.075263
551,temperature,0.015292
552,pressure,0.034637
553,humidity,0.095891
554,temperature,0.034324
555,pressure,0.052714
556,humidity,0.008559
557,temperature,0.051328
558,pressure,0.070556
559,humidity,0.027291
560,temperature,0.068876
561,pressure,0.08884
562,humidity,0.046165
563,temperature,0.087716
564,pressure,0.003635
565,humidity,0.063875
566,temperature,0.104378
567,pressure,0.002021
568,humidity,0.080761
569,temperature,0.020489
570,pressure,0.002717
571,humidity,0.200794
572,temperature,0.038417
573,pressure,0.058505
574,humidity,0.014995
575,temperature,0.002703
576,pressure,0.077511
577,humidity,0.033292
578,temperature,-1.1e-05
579,pressure,0.095712
580,humidity,0.053208
581,temperature,0.093847
582,pressure,0.001758
583,humidity,0.071433
584,temperature,0.213388
585,pressure,0.037588
586,humidity,0.297832
587,temperature,0.129261
588,pressure,0.355337
589,humidity,0.00967
590,temperature,0.250105
591,pressure,0.37364
592,humidity,0.11016
593,temperature,0.06286
594,pressure,0.083304
595,humidity,0.041471
596,temperature,0.000651
597,pressure,0.101353
598,humidity,0.059553
599,temperature,0.100594
600,pressure,0.0047
601,humidity,0.179736
602,temperature,0.015205
603,pressure,0.035853
604,humidity,0.001166
605,temperature,0.033086
606,pressure,0.054111
607,humidity,0.112548
608,temperature,0.049865
609,pressure,0.071466
610,humidity,0.02801
611,temperature,0.002513
612,pressure,0.089901
613,humidity,0.046602
614,temperature,-0.000181
615,pressure,0.107495
616,humidity,0.067384
617,temperature,0.220054
618,pressure,0.042607
619,humidity,0.051752
620,temperature,0.01891
621,pressure,0.040567
622,humidity,0.001909
623,temperature,0.037191
624,pressure,0.059259
625,humidity,0.017407
626,temperature,0.002177
627,pressure,0.00199
628,humidity,0.035228
629,temperature,0.071758
630,pressure,0.095754
631,humidity,0.053572
632,temperature,0.089977
633,pressure,0.002973
634,humidity,0.071806
635,temperature,0.107036
636,pressure,0.001983
637,humidity,0.191222
638,temperature,0.023494
639,pressure,0.033745
640,humidity,3e-05
641,temperature,0.03134
642,pressure,0.027421
643,humidity,0.038256
644,temperature,0.161828
645,pressure,0.001024
646,humidity,0.0442
647,temperature,0.076641
648,pressure,0.017175
649,humidity,0.060273
650,temperature,0.19613
651,pressure,0.023186
652,humidity,0.080796
653,temperature,0.213734
654,pressure,0.040379
655,humidity,0.09616
656,temperature,0.026121
657,pressure,0.049084
658,humidity,0.012161
659,temperature,0.043528
660,pressure,0.066447
661,humidity,0.132015
662,temperature,0.05956
663,pressure,0.083456
664,humidity,0.048031
665,temperature,0.07782
666,pressure,0.100351
667,humidity,0.066439
668,temperature,0.000175
669,pressure,0.015505
670,humidity,0.084827
671,temperature,0.109989
672,pressure,0.000358
673,humidity,0.204805
674,temperature,0.025349
675,pressure,0.049103
676,humidity,0.021186
677,temperature,0.147121
678,pressure,0.014536
679,humidity,0.002232
680,temperature,0.164664
681,pressure,0.00319
682,humidity,0.056494
683,temperature,0.182201
684,pressure,0.008036
685,humidity,0.071228
686,temperature,0.200578
687,pressure,0.026506
688,humidity,0.092295
689,temperature,0.013367
690,pressure,0.035636
691,humidity,0.107321
692,temperature,0.031189
693,pressure,0.05341
694,humidity,0.02253
695,temperature,0.048036
696,pressure,0.070921
697,humidity,0.040411
698,temperature,0.06673
699,pressure,0.089886
700,humidity,0.058956
701,temperature,0.085316
702,pressure,0.005075
703,humidity,0.076792
704,temperature,0.102465
705,pressure,0.000382
706,humidity,0.19781
707,temperature,0.017806
708,pressure,0.042171
709,humidity,0.002069
710,temperature,0.024277
711,pressure,0.001106
712,humidity,0.032479
