,sensor_id,latency
290,temperature,0.064302
291,temperature,0.082549
292,temperature,0.100532
293,temperature,0.11803
294,temperature,0.135972
295,temperature,0.153566
296,temperature,0.068964
297,temperature,0.032029
298,temperature,0.210546
299,temperature,0.225143
300,temperature,0.018877
301,temperature,0.056151
302,temperature,0.085282
303,temperature,0.092406
304,temperature,0.109865
305,temperature,0.054448
306,temperature,0.145424
307,temperature,0.163339
308,temperature,0.181178
309,temperature,0.199045
310,temperature,0.019232
311,temperature,0.029984
312,temperature,0.017143
313,temperature,0.065505
314,temperature,0.08311
315,temperature,0.102325
316,temperature,0.10602
317,temperature,0.136658
318,temperature,0.154741
319,temperature,0.091011
320,temperature,0.161852
321,temperature,0.081383
322,temperature,0.113628
323,temperature,0.039565
324,temperature,0.057384
325,temperature,0.054254
326,temperature,0.048948
327,temperature,0.111396
328,temperature,0.129197
329,temperature,0.044552
330,temperature,0.165204
331,temperature,0.183154
332,temperature,0.051955
333,temperature,0.218756
334,temperature,0.033155
335,temperature,0.049969
336,temperature,0.067964
337,temperature,0.018661
338,temperature,0.103811
339,temperature,0.068225
340,temperature,0.139787
341,temperature,0.157505
342,temperature,0.175823
343,temperature,0.020198
344,temperature,0.211737
345,temperature,0.232694
346,temperature,0.04242
347,temperature,0.060636
348,temperature,0.02002
349,temperature,0.199529
350,temperature,0.01839
351,temperature,0.132818
352,temperature,0.150431
353,temperature,0.065972
354,temperature,0.020363
355,temperature,0.210809
356,temperature,0.221774
357,temperature,0.034967
358,temperature,0.052901
359,temperature,0.071027
360,temperature,0.088882
361,temperature,0.107081
362,temperature,0.125039
363,temperature,0.142587
364,temperature,0.020317
365,temperature,0.083641
366,temperature,0.197003
367,temperature,0.21864
368,temperature,0.232389
369,temperature,0.04541
370,temperature,0.019824
371,temperature,0.081193
372,temperature,0.098906
373,temperature,0.121613
374,temperature,0.017838
375,temperature,0.020029
376,temperature,0.038495
377,temperature,0.191947
378,temperature,0.208266
379,temperature,0.227596
380,temperature,0.037135
381,temperature,0.020596
382,temperature,0.072841
383,temperature,0.020177
384,temperature,0.109081
385,temperature,0.020921
386,temperature,0.144602
387,temperature,0.167092
388,temperature,0.180635
389,temperature,0.201483
390,temperature,0.217985
391,temperature,0.032171
392,temperature,0.048532
393,temperature,0.020493
394,temperature,0.018845
395,temperature,0.020507
396,temperature,0.120579
397,temperature,0.140262
398,temperature,0.155938
399,temperature,0.160549
400,temperature,0.19025
401,temperature,0.105462
402,temperature,0.225616
403,temperature,0.041846
404,temperature,0.059756
405,temperature,0.020759
406,temperature,0.091437
407,temperature,0.11243
408,temperature,0.133923
409,temperature,0.145109
410,temperature,0.163002
411,temperature,0.079131
412,temperature,0.19876
413,temperature,0.216461
414,temperature,0.031304
415,temperature,0.050914
416,temperature,0.06504
417,temperature,0.084935
418,temperature,0.101153
419,temperature,0.020402
420,temperature,0.136541
421,temperature,0.154066
422,temperature,0.171817
423,temperature,0.189607
424,temperature,0.022148
425,temperature,0.029274
426,temperature,0.039561
427,temperature,0.055773
428,temperature,0.073596
429,temperature,0.020889
430,temperature,0.018843
431,temperature,0.021182
432,temperature,0.144831
433,temperature,0.162591
434,temperature,0.180517
435,temperature,0.199748
436,temperature,0.020937
437,temperature,0.029526
438,temperature,0.047563
439,temperature,0.06556
440,temperature,0.052455
441,temperature,0.021146
442,temperature,0.119524
443,temperature,0.137313
444,temperature,0.155035
445,temperature,0.070657
446,temperature,0.1912
447,temperature,0.20907
448,temperature,0.22708
449,temperature,0.040581
450,temperature,0.019633
451,temperature,0.076162
452,temperature,0.093596
453,temperature,0.111981
454,temperature,0.129599
455,temperature,0.148517
456,temperature,0.063027
457,temperature,0.081019
458,temperature,0.201329
459,temperature,0.218936
460,temperature,0.031922
461,temperature,0.021223
462,temperature,0.06755
463,temperature,0.08519
464,temperature,0.103067
465,temperature,0.120977
466,temperature,0.111918
467,temperature,0.053538
468,temperature,0.072143
469,temperature,0.319055
470,temperature,0.210392
471,temperature,0.228146
472,temperature,0.041096
473,temperature,0.059118
474,temperature,0.077335
475,temperature,0.095106
476,temperature,0.11326
477,temperature,0.131089
478,temperature,0.149075
479,temperature,0.166943
480,temperature,0.184822
481,temperature,0.204112
482,temperature,0.220782
483,temperature,0.033767
484,temperature,0.256644
485,temperature,0.274373
486,temperature,0.087236
487,temperature,0.310043
488,temperature,0.123172
489,temperature,0.038658
490,temperature,0.15887
491,temperature,0.021179
492,temperature,0.194583
493,temperature,0.019299
494,temperature,0.122995
495,temperature,0.043669
496,temperature,0.061464
497,temperature,0.079422
498,temperature,0.100769
499,temperature,0.115298
500,temperature,0.103538
501,temperature,0.048425
502,temperature,0.021813
503,temperature,0.187113
504,temperature,0.102376
505,temperature,0.226729
506,temperature,0.035588
507,temperature,0.053817
508,temperature,0.072033
509,temperature,0.089912
510,temperature,0.107942
511,temperature,0.125946
512,temperature,0.040886
513,temperature,0.16155
514,temperature,0.17938
515,temperature,0.094684
516,temperature,0.020096
517,temperature,0.028082
518,temperature,0.046287
519,temperature,0.064437
520,temperature,0.082399
521,temperature,0.100412
522,temperature,0.118278
523,temperature,0.136288
524,temperature,0.022262
525,temperature,0.172053
526,temperature,0.190067
527,temperature,0.207866
528,temperature,0.12348
529,temperature,0.038971
530,temperature,0.057305
531,temperature,0.07461
532,temperature,0.093096
533,temperature,0.110815
534,temperature,0.128646
535,temperature,0.146816
536,temperature,0.164696
537,temperature,0.182727
538,temperature,0.020113
539,temperature,0.461398
540,temperature,0.031859
541,temperature,0.049833
542,temperature,0.067564
543,temperature,0.085522
544,temperature,0.108569
545,temperature,0.124251
546,temperature,0.141919
547,temperature,0.160408
548,temperature,0.183094
